Symbol,Date,Close
GOOG,12-May-21,"2,239.08"
GOOG,13-May-21,"2,261.97"
GOOG,14-May-21,"2,316.16"
GOOG,17-May-21,"2,321.41"
GOOG,18-May-21,"2,303.43"
GOOG,19-May-21,"2,308.71"
GOOG,20-May-21,"2,356.09"
GOOG,21-May-21,"2,345.10"
GOOG,24-May-21,"2,406.67"
GOOG,25-May-21,"2,409.07"
GOOG,26-May-21,"2,433.53"
GOOG,27-May-21,"2,402.51"
GOOG,28-May-21,"2,411.56"
GOOG,01-Jun-21,"2,429.81"
GOOG,02-Jun-21,"2,421.28"
GOOG,03-Jun-21,"2,404.61"
GOOG,04-Jun-21,"2,451.76"
GOOG,07-Jun-21,"2,466.09"
GOOG,08-Jun-21,"2,482.85"
GOOG,09-Jun-21,"2,491.40"
GOOG,10-Jun-21,"2,521.60"
GOOG,11-Jun-21,"2,513.93"
GOOG,14-Jun-21,"2,527.04"
GOOG,15-Jun-21,"2,520.66"
GOOG,16-Jun-21,"2,513.93"
GOOG,17-Jun-21,"2,527.42"
GOOG,18-Jun-21,"2,511.35"
GOOG,21-Jun-21,"2,529.10"
GOOG,22-Jun-21,"2,539.99"
GOOG,23-Jun-21,"2,529.23"
GOOG,24-Jun-21,"2,545.64"
GOOG,25-Jun-21,"2,539.90"
GOOG,28-Jun-21,"2,536.39"
GOOG,29-Jun-21,"2,520.37"
GOOG,30-Jun-21,"2,506.32"
GOOG,01-Jul-21,"2,527.37"
GOOG,02-Jul-21,"2,574.38"
GOOG,06-Jul-21,"2,595.42"
GOOG,07-Jul-21,"2,601.55"
GOOG,08-Jul-21,"2,583.54"
GOOG,09-Jul-21,"2,591.49"
GOOG,12-Jul-21,"2,611.28"
GOOG,13-Jul-21,"2,619.89"
GOOG,14-Jul-21,"2,641.65"
GOOG,15-Jul-21,"2,625.33"
GOOG,16-Jul-21,"2,636.91"
GOOG,19-Jul-21,"2,585.08"
GOOG,20-Jul-21,"2,622.03"
GOOG,21-Jul-21,"2,652.01"
GOOG,22-Jul-21,"2,666.57"
GOOG,23-Jul-21,"2,756.32"
GOOG,26-Jul-21,"2,792.89"
GOOG,27-Jul-21,"2,735.93"
GOOG,28-Jul-21,"2,727.63"
GOOG,29-Jul-21,"2,730.81"
GOOG,30-Jul-21,"2,704.42"
GOOG,02-Aug-21,"2,719.79"
GOOG,03-Aug-21,"2,725.60"
GOOG,04-Aug-21,"2,720.57"
GOOG,05-Aug-21,"2,738.80"
GOOG,06-Aug-21,"2,740.72"
GOOG,09-Aug-21,"2,760.04"
GOOG,10-Aug-21,"2,761.93"
GOOG,11-Aug-21,"2,753.79"
GOOG,12-Aug-21,"2,767.79"
GOOG,13-Aug-21,"2,768.12"
GOOG,16-Aug-21,"2,778.32"
GOOG,17-Aug-21,"2,746.01"
GOOG,18-Aug-21,"2,731.40"
GOOG,19-Aug-21,"2,738.27"
GOOG,20-Aug-21,"2,768.74"
GOOG,23-Aug-21,"2,821.99"
GOOG,24-Aug-21,"2,847.97"
GOOG,25-Aug-21,"2,859.00"
GOOG,26-Aug-21,"2,842.46"
GOOG,27-Aug-21,"2,891.01"
GOOG,30-Aug-21,"2,909.39"
GOOG,31-Aug-21,"2,909.24"
GOOG,01-Sep-21,"2,916.84"
GOOG,02-Sep-21,"2,884.38"
GOOG,03-Sep-21,"2,895.50"
GOOG,07-Sep-21,"2,910.38"
GOOG,08-Sep-21,"2,897.67"
GOOG,09-Sep-21,"2,898.27"
GOOG,10-Sep-21,"2,838.42"
GOOG,13-Sep-21,"2,869.30"
GOOG,14-Sep-21,"2,868.12"
GOOG,15-Sep-21,"2,904.12"
GOOG,16-Sep-21,"2,887.47"
GOOG,17-Sep-21,"2,829.27"
GOOG,20-Sep-21,"2,780.34"
GOOG,21-Sep-21,"2,792.93"
GOOG,22-Sep-21,"2,818.77"
GOOG,23-Sep-21,"2,836.53"
GOOG,24-Sep-21,"2,852.66"
GOOG,27-Sep-21,"2,830.02"
GOOG,28-Sep-21,"2,723.68"
GOOG,29-Sep-21,"2,690.42"
GOOG,30-Sep-21,"2,665.31"
GOOG,01-Oct-21,"2,729.25"
GOOG,04-Oct-21,"2,675.30"
GOOG,05-Oct-21,"2,723.54"
GOOG,06-Oct-21,"2,747.08"
GOOG,07-Oct-21,"2,783.71"
GOOG,08-Oct-21,"2,801.12"
GOOG,11-Oct-21,"2,776.95"
GOOG,12-Oct-21,"2,734.26"
GOOG,13-Oct-21,"2,758.00"
GOOG,14-Oct-21,"2,828.24"
GOOG,15-Oct-21,"2,833.50"
GOOG,18-Oct-21,"2,859.21"
GOOG,19-Oct-21,"2,876.44"
GOOG,20-Oct-21,"2,848.30"
GOOG,21-Oct-21,"2,855.61"
GOOG,22-Oct-21,"2,772.50"
GOOG,25-Oct-21,"2,775.46"
GOOG,26-Oct-21,"2,793.44"
GOOG,27-Oct-21,"2,928.55"
GOOG,28-Oct-21,"2,922.58"
GOOG,29-Oct-21,"2,965.41"
GOOG,01-Nov-21,"2,875.48"
GOOG,02-Nov-21,"2,917.26"
GOOG,03-Nov-21,"2,935.80"
GOOG,04-Nov-21,"2,973.66"
GOOG,05-Nov-21,"2,984.82"
GOOG,08-Nov-21,"2,987.03"
GOOG,09-Nov-21,"2,984.97"
GOOG,10-Nov-21,"2,932.52"
GOOG,11-Nov-21,"2,934.96"
GOOG,12-Nov-21,"2,992.91"
GOOG,15-Nov-21,"2,987.76"
GOOG,16-Nov-21,"2,981.52"
GOOG,17-Nov-21,"2,981.24"
GOOG,18-Nov-21,"3,014.18"
GOOG,19-Nov-21,"2,999.05"
GOOG,22-Nov-21,"2,941.57"
GOOG,23-Nov-21,"2,935.14"
GOOG,24-Nov-21,"2,934.35"
GOOG,26-Nov-21,"2,856.12"
GOOG,29-Nov-21,"2,922.28"
GOOG,30-Nov-21,"2,849.04"
GOOG,01-Dec-21,"2,832.36"
