Symbol,Date,Close
MCD,12-May-21,227.94
MCD,13-May-21,229.77
MCD,14-May-21,231.72
MCD,17-May-21,231.68
MCD,18-May-21,231.93
MCD,19-May-21,230.15
MCD,20-May-21,232.18
MCD,21-May-21,231.24
MCD,24-May-21,231.91
MCD,25-May-21,232.14
MCD,26-May-21,232.35
MCD,27-May-21,234.86
MCD,28-May-21,233.89
MCD,01-Jun-21,233.24
MCD,02-Jun-21,233.78
MCD,03-Jun-21,232.45
MCD,04-Jun-21,233.38
MCD,07-Jun-21,231.69
MCD,08-Jun-21,232.64
MCD,09-Jun-21,231.47
MCD,10-Jun-21,234.59
MCD,11-Jun-21,236.93
MCD,14-Jun-21,236.98
MCD,15-Jun-21,236.35
MCD,16-Jun-21,235.58
MCD,17-Jun-21,233.88
MCD,18-Jun-21,229.62
MCD,21-Jun-21,232.9
MCD,22-Jun-21,233.88
MCD,23-Jun-21,233.24
MCD,24-Jun-21,233.33
MCD,25-Jun-21,232.42
MCD,28-Jun-21,231.09
MCD,29-Jun-21,230.37
MCD,30-Jun-21,230.99
MCD,01-Jul-21,232.27
MCD,02-Jul-21,233.63
MCD,06-Jul-21,232.75
MCD,07-Jul-21,234.63
MCD,08-Jul-21,232.84
MCD,09-Jul-21,235.68
MCD,12-Jul-21,235.61
MCD,13-Jul-21,236.17
MCD,14-Jul-21,237.13
MCD,15-Jul-21,236.88
MCD,16-Jul-21,234.75
MCD,19-Jul-21,229.26
MCD,20-Jul-21,234.27
MCD,21-Jul-21,235.93
MCD,22-Jul-21,238.67
MCD,23-Jul-21,242.96
MCD,26-Jul-21,243.98
MCD,27-Jul-21,246.35
MCD,28-Jul-21,241.78
MCD,29-Jul-21,244.02
MCD,30-Jul-21,242.71
MCD,02-Aug-21,240.1
MCD,03-Aug-21,236.95
MCD,04-Aug-21,234.83
MCD,05-Aug-21,236.42
MCD,06-Aug-21,236.26
MCD,09-Aug-21,234.68
MCD,10-Aug-21,233.45
MCD,11-Aug-21,235.55
MCD,12-Aug-21,236.67
MCD,13-Aug-21,238.82
MCD,16-Aug-21,240.97
MCD,17-Aug-21,240.28
MCD,18-Aug-21,238.08
MCD,19-Aug-21,237.23
MCD,20-Aug-21,238.49
MCD,23-Aug-21,239.66
MCD,24-Aug-21,238.43
MCD,25-Aug-21,238.83
MCD,26-Aug-21,236.95
MCD,27-Aug-21,237.48
MCD,30-Aug-21,236.59
MCD,31-Aug-21,237.46
MCD,01-Sep-21,238.15
MCD,02-Sep-21,239.87
MCD,03-Sep-21,238.82
MCD,07-Sep-21,236.19
MCD,08-Sep-21,238.62
MCD,09-Sep-21,238.61
MCD,10-Sep-21,239.18
MCD,13-Sep-21,241.21
MCD,14-Sep-21,241.13
MCD,15-Sep-21,240.98
MCD,16-Sep-21,243.21
MCD,17-Sep-21,242.49
MCD,20-Sep-21,239.09
MCD,21-Sep-21,240.5
MCD,22-Sep-21,243.13
MCD,23-Sep-21,244.78
MCD,24-Sep-21,246.42
MCD,27-Sep-21,248.11
MCD,28-Sep-21,243.77
MCD,29-Sep-21,244.28
MCD,30-Sep-21,241.11
MCD,01-Oct-21,242.93
MCD,04-Oct-21,243.08
MCD,05-Oct-21,245.22
MCD,06-Oct-21,247.1
MCD,07-Oct-21,248.32
MCD,08-Oct-21,247.7
MCD,11-Oct-21,246.58
MCD,12-Oct-21,244.52
MCD,13-Oct-21,242.65
MCD,14-Oct-21,244.55
MCD,15-Oct-21,242.25
MCD,18-Oct-21,242.26
MCD,19-Oct-21,242.77
MCD,20-Oct-21,239.72
MCD,21-Oct-21,241.4
MCD,22-Oct-21,238.44
MCD,25-Oct-21,237.34
MCD,26-Oct-21,236.42
MCD,27-Oct-21,242.73
MCD,28-Oct-21,245.5
MCD,29-Oct-21,245.55
MCD,01-Nov-21,250.58
MCD,02-Nov-21,249.24
MCD,03-Nov-21,250.4
MCD,04-Nov-21,253.46
MCD,05-Nov-21,254.71
MCD,08-Nov-21,253.1
MCD,09-Nov-21,252.65
MCD,10-Nov-21,253.13
MCD,11-Nov-21,250.16
MCD,12-Nov-21,250.67
MCD,15-Nov-21,252.94
MCD,16-Nov-21,252.46
MCD,17-Nov-21,252.69
MCD,18-Nov-21,253.48
MCD,19-Nov-21,251.95
MCD,22-Nov-21,253.48
MCD,23-Nov-21,255.65
MCD,24-Nov-21,257.11
MCD,26-Nov-21,250.01
MCD,29-Nov-21,250.3
MCD,30-Nov-21,244.6
MCD,01-Dec-21,244.18
